ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Date,Constant column,Random column
4448,49,22,78,95616,3,2/00,2.0,0,0,0,0,1,0,2023-05-30,100,0.20191093392916615
3359,59,35,40,94536,4,0/40,1.0,0,0,0,0,0,0,2023-05-22,100,0.22338406369734454
3670,40,15,22,95616,2,1/40,2.0,0,0,0,0,1,1,2023-08-17,100,0.45369902640671655
4353,40,16,59,94305,4,2/67,,0,0,0,0,1,0,2023-08-09,100,0.8347688733525606
4302,49,24,130,92677,4,1/10,1.0,281,1,0,1,1,0,2023-07-11,100,0.34114065571075325
4311,65,41,170,94143,4,6/10,2.0,0,1,0,1,1,1,2023-07-01,100,0.2059475468951545
1237,31,6,81,95762,4,2/20,2.0,116,0,0,0,1,0,2023-05-24,100,0.002865412919205501
3914,45,20,62,92064,3,0/80,3.0,172,0,0,0,1,0,2023-07-21,100,0.6185557295710501
1142,32,7,143,91365,3,2/90,3.0,0,1,0,0,1,0,2023-08-22,100,0.1784930736705027
4827,56,31,81,93943,2,0/00,3.0,225,0,0,0,0,0,2023-08-10,100,0.09947517050484844
3180,43,17,53,90245,2,0/70,1.0,130,0,1,0,1,0,2023-08-09,100,0.0615034482701583
708,47,20,25,95064,3,0/67,2.0,0,0,0,0,1,1,2023-08-19,100,0.7842797907114583
480,60,36,132,92154,2,6/00,1.0,470,0,0,0,1,1,2023-05-19,100,0.7693279809238653
1458,42,16,25,94304,2,0/80,3.0,0,0,0,0,0,1,2023-06-20,100,0.8417292674966108
2808,27,2,129,90009,2,3/30,1.0,0,0,1,0,0,0,2023-06-08,100,0.08033900273506844
3587,40,15,132,94131,2,3/90,1.0,0,0,0,0,1,0,2023-05-03,100,0.6349077879755701
1635,59,34,18,95814,3,1/30,2.0,104,0,0,1,1,1,2023-07-05,100,0.8466634677199131
2988,33,7,39,92037,2,2/00,3.0,0,0,0,0,0,0,2023-07-07,100,0.22642670718389057
4234,32,7,134,95929,2,3/30,1.0,0,0,0,0,1,0,2023-08-16,100,0.0511067280192522
2102,35,5,203,95032,1,10/00,3.0,0,1,0,0,0,0,2023-07-29,100,0.5113991615717559
1187,62,38,43,94928,4,1/20,2.0,0,0,0,0,1,0,2023-08-30,100,0.7356401852310708
4855,44,20,105,91730,1,4/70,1.0,0,0,0,0,0,1,2023-06-24,100,0.9392209193640579
906,46,22,28,94720,1,1/00,1.0,84,0,0,0,1,1,2023-05-10,100,0.04330324909922434
4040,34,9,104,92152,1,4/60,1.0,0,0,0,0,1,1,2023-07-13,100,0.6078055924078473
3479,31,6,133,95747,1,1/50,3.0,0,1,0,0,0,0,2023-07-15,100,0.1046412190524757
869,40,15,161,94596,2,3/30,1.0,0,0,1,0,0,1,2023-08-16,100,0.14504667534518867
205,56,31,61,96150,2,1/90,2.0,105,0,0,0,0,0,2023-06-19,100,0.873735248250048
1227,60,36,14,90089,2,0/30,1.0,109,0,0,0,1,1,2023-07-19,100,0.19743436104289935
3658,52,26,104,94025,2,2/40,2.0,0,0,0,0,1,1,2023-08-19,100,0.4107685321932385
1203,35,11,24,95521,4,0/40,2.0,0,0,0,0,0,0,2023-08-09,100,0.9458349512495519
4945,49,24,33,92093,3,1/70,2.0,0,0,0,0,1,0,2023-07-30,100,0.694959597174805
4371,27,3,18,93524,1,0/40,3.0,0,0,0,0,0,0,2023-06-07,100,0.9724674588472394
3818,65,40,140,92093,1,0/90,1.0,0,0,0,0,0,0,2023-06-18,100,0.33511737897868765
1825,49,23,194,94022,4,8/30,2.0,0,1,0,0,0,1,2023-05-19,100,0.7408157755390882
706,62,36,30,94720,3,0/70,2.0,0,0,0,0,1,0,2023-05-19,100,0.7410801045089059
4071,58,33,70,94720,4,0/70,1.0,0,0,1,0,0,0,2023-08-25,100,0.6292790909200201
169,50,26,13,91320,4,1/00,1.0,0,0,0,0,1,0,2023-08-08,100,0.9454097682552906
724,50,24,61,94301,4,2/60,,0,0,0,0,1,0,2023-08-27,100,0.5337559871317633
1615,47,23,89,94920,1,2/60,2.0,0,0,1,1,1,1,2023-05-03,100,0.3493819737557936
4004,47,21,39,92612,3,0/60,2.0,0,0,0,0,1,1,2023-08-05,100,0.3597600039237401
3122,28,2,13,91791,4,0/40,1.0,0,0,0,0,0,1,2023-08-11,100,0.16812678377657986
266,49,23,23,94305,4,0/60,3.0,98,0,1,0,0,0,2023-06-18,100,0.4916453261069048
2490,29,3,41,92626,4,0/20,1.0,0,0,0,0,1,0,2023-07-20,100,0.4965683079277524
1600,50,24,124,93305,1,4/90,1.0,266,0,0,0,1,0,2023-05-11,100,0.17191240875025893
3624,28,3,45,91105,4,1/70,2.0,95,0,0,0,0,0,2023-08-18,100,0.6610246969856491
3275,31,5,110,92123,2,1/50,3.0,0,0,0,0,1,0,2023-06-06,100,0.2626696970860839
4085,60,36,59,94124,1,0/00,2.0,0,0,1,0,0,0,2023-08-21,100,0.6209685087300189
4462,46,21,30,94301,4,1/90,3.0,0,0,0,0,1,0,2023-08-02,100,0.29389484111067243
660,63,39,79,93009,4,1/70,2.0,0,0,0,0,1,1,2023-08-15,100,0.06666480437136857
1241,52,27,15,91320,4,0/80,1.0,101,0,0,0,0,0,2023-07-30,100,0.9794221827841441
717,29,5,31,96064,4,0/40,2.0,161,0,0,0,1,1,2023-07-23,100,0.1567913742942575
1170,40,16,32,92110,1,1/40,,158,0,0,0,1,0,2023-06-05,100,0.546571684883913
686,35,8,48,93107,2,1/67,2.0,0,0,0,0,1,0,2023-07-27,100,0.3019312555730179
3709,31,1,74,92116,4,4/00,3.0,0,0,0,0,0,0,2023-06-25,100,0.9286450716321577
1443,39,13,71,95822,3,0/10,1.0,162,0,1,0,1,0,2023-06-10,100,0.4975929507617539
1335,47,22,35,94304,2,1/30,1.0,0,0,0,0,1,0,2023-06-14,100,0.8175807781167047
1503,65,39,113,90036,1,2/00,1.0,0,0,0,0,1,1,2023-06-15,100,0.16718612848265058
619,63,37,42,91320,2,0/70,3.0,115,0,0,0,1,0,2023-05-01,100,0.7440685886583817
134,30,4,39,90245,3,1/10,2.0,0,0,0,0,1,0,2023-05-11,100,0.5318385399256088
4425,35,10,54,93943,1,2/50,3.0,0,0,0,0,0,1,2023-05-31,100,0.21668964408976044
1215,61,36,15,92521,4,0/40,2.0,0,0,0,0,0,0,2023-06-22,100,0.10854742063368616
3324,60,35,20,92110,1,1/30,1.0,0,0,0,0,1,0,2023-07-12,100,0.1632912045580801
2392,39,12,138,92697,1,4/67,2.0,0,1,0,0,1,0,2023-07-29,100,0.3997346360833388
1130,30,4,73,94305,3,3/30,1.0,0,1,0,1,1,1,2023-07-21,100,0.10508984028996105
2970,43,18,60,95039,2,2/20,3.0,115,0,0,0,0,0,2023-05-29,100,0.6312877197172635
4503,57,32,80,92647,2,0/00,3.0,0,0,0,0,0,0,2023-06-06,100,0.33040781060429814
4394,24,0,59,95521,4,1/60,1.0,0,0,0,0,0,0,2023-07-08,100,0.1404770241686243
3649,43,13,38,95616,3,2/00,3.0,0,0,0,0,1,0,2023-06-12,100,0.3577127557486721
1514,45,21,183,95211,2,1/40,1.0,354,0,0,0,0,0,2023-08-04,100,0.6870251237601253
385,51,25,21,9307,4,0/60,3.0,0,0,0,0,1,1,2023-08-30,100,0.925323201449708
1860,67,41,20,91741,2,0/40,1.0,80,0,0,0,0,0,2023-07-17,100,0.5945930672959288
1925,62,38,78,92009,1,1/80,3.0,0,0,0,0,0,0,2023-07-07,100,0.38715865164744
779,62,36,92,94801,2,0/70,2.0,0,0,0,0,1,0,2023-08-20,100,0.3290991988043944
4081,27,0,40,90068,1,2/00,2.0,110,0,0,0,0,1,2023-07-31,100,0.36634168992289595
4203,35,9,82,95064,3,0/90,2.0,0,0,0,0,1,0,2023-06-15,100,0.07764239005888762
1930,44,19,30,94501,1,0/60,3.0,0,0,0,0,1,0,2023-07-11,100,0.970572196101044
2738,57,31,159,94577,2,0/50,1.0,0,0,0,0,0,0,2023-05-29,100,0.27003002925567177
4372,64,39,13,90024,4,0/60,2.0,0,0,0,0,1,0,2023-07-05,100,0.7431996452731852
93,43,19,34,94305,3,0/60,2.0,0,0,0,0,0,0,2023-08-11,100,0.5310496023024714
2975,42,18,52,95008,4,1/90,1.0,0,0,0,0,1,0,2023-08-04,100,0.11164643732957291
1020,29,3,30,91745,4,0/30,2.0,157,0,0,0,0,0,2023-08-30,100,0.5102916889785216
1715,51,27,155,94720,2,0/40,1.0,107,0,0,0,0,1,2023-07-10,100,0.6674471694342718
4598,34,10,68,90095,3,2/60,2.0,0,0,0,0,0,0,2023-07-24,100,0.012238679040287859
494,50,24,173,94720,1,1/00,1.0,0,0,0,0,1,1,2023-08-06,100,0.8636643205035232
3949,37,12,123,94304,4,3/10,2.0,253,1,0,1,1,1,2023-08-21,100,0.9840798584271514
2114,57,33,25,92064,2,1/00,1.0,0,0,0,0,1,0,2023-08-30,100,0.7789001525664764
4484,54,28,155,90095,1,1/00,1.0,256,0,0,0,1,1,2023-08-04,100,0.6484896185500864
721,58,32,38,94025,1,2/20,3.0,0,0,0,0,0,0,2023-08-26,100,0.6094307858856048
2811,58,34,45,93943,4,1/30,2.0,201,0,0,0,0,0,2023-08-22,100,0.24273537988428973
2089,39,9,29,94701,3,2/00,3.0,151,0,1,0,0,0,2023-06-17,100,0.5612131517819499
433,43,17,91,91311,1,5/70,1.0,0,0,0,0,1,0,2023-07-06,100,0.8119257528752417
1817,45,19,91,92373,2,1/70,2.0,0,0,1,0,1,0,2023-08-18,100,0.773388337814237
2165,27,3,104,92007,2,2/50,1.0,184,0,1,0,1,0,2023-07-07,100,0.7323601680607983
2438,65,40,114,94608,4,3/40,2.0,0,0,0,0,0,1,2023-06-01,100,0.4902795889286361
874,24,0,88,90740,3,0/80,1.0,134,0,0,0,0,0,2023-07-23,100,0.7549073321104293
4760,66,41,80,92093,4,0/10,2.0,0,0,0,0,1,0,2023-06-22,100,0.6149948301391163
4994,45,21,218,91801,2,6/67,1.0,0,0,0,0,1,0,2023-07-03,100,0.5793176976036609
2194,45,19,25,94609,2,0/10,3.0,102,0,0,0,1,0,2023-05-18,100,0.22583898630768273
1725,46,19,24,90025,3,0/67,2.0,0,0,0,0,1,0,2023-06-21,100,0.4656136615645855
2570,35,10,139,90024,1,4/60,1.0,0,0,0,0,0,0,2023-07-18,100,0.5728706976979342
3904,47,23,65,93943,1,0/00,1.0,0,0,0,0,0,0,2023-06-14,100,0.18666688602689174
2056,49,23,25,90274,1,1/40,3.0,0,0,0,0,1,0,2023-06-08,100,0.27949621354986864
373,56,30,44,93105,4,0/70,2.0,174,0,0,0,1,0,2023-08-08,100,0.0936628633343245
1206,32,7,94,91361,2,3/10,1.0,0,0,0,0,1,0,2023-05-21,100,0.8728989614550013
4326,59,35,52,95616,4,1/50,1.0,0,0,0,0,1,1,2023-07-24,100,0.8003642022516307
2131,55,31,74,94607,3,2/67,1.0,0,0,0,0,0,1,2023-07-28,100,0.15606893277490697
4822,30,6,62,95831,1,0/10,1.0,0,0,0,0,1,1,2023-06-08,100,0.6004847616197705
1847,56,32,15,90089,1,0/10,2.0,0,0,0,0,1,0,2023-06-11,100,0.49946570891544584
302,65,39,150,92120,2,6/90,1.0,196,0,0,0,0,0,2023-05-25,100,0.6377390734311836
4705,54,28,102,91360,3,1/70,2.0,0,0,0,0,1,0,2023-05-27,100,0.397616701213624
3692,37,13,58,95211,2,0/60,3.0,0,0,0,0,0,1,2023-06-06,100,0.532572534392837
197,48,24,165,93407,1,5/00,1.0,0,0,0,0,0,1,2023-05-29,100,0.8142517825176423
3161,41,15,158,94304,1,4/70,2.0,0,1,1,1,0,1,2023-08-26,100,0.6388081144973605
2908,45,20,40,91763,2,1/30,1.0,0,0,0,0,0,1,2023-05-04,100,0.8325754113438067
4736,34,9,84,94707,4,2/20,2.0,323,0,0,0,1,0,2023-08-28,100,0.834962130031467
2823,30,5,30,90245,4,0/80,1.0,158,0,0,0,1,0,2023-08-11,100,0.4862620840343861
4292,46,21,34,90034,1,0/10,1.0,124,0,0,0,1,0,2023-06-22,100,0.4835075731916999
3788,37,12,28,95616,4,1/70,1.0,0,0,1,1,1,0,2023-06-18,100,0.8046885831246885
1198,48,23,8,92866,1,0/40,3.0,0,0,0,0,0,1,2023-08-05,100,0.21485390664969006
1389,52,28,25,90212,4,1/00,1.0,0,0,0,0,0,0,2023-07-29,100,0.4706607537888736
1952,45,21,84,94550,4,2/00,3.0,0,0,0,0,1,1,2023-06-08,100,0.7209057000508995
4119,40,16,34,93561,1,0/70,1.0,0,0,0,0,1,1,2023-06-29,100,0.27964555620192266
2717,41,17,34,92182,1,2/00,,0,0,0,0,0,0,2023-05-21,100,0.2808299919604045
1960,50,24,130,95833,1,1/00,1.0,0,0,0,0,0,0,2023-08-07,100,0.19182048794645679
1950,58,34,19,90504,1,1/20,3.0,0,0,0,0,0,0,2023-07-14,100,0.5744504144877027
2501,28,2,121,92096,2,2/00,1.0,341,0,0,0,1,0,2023-07-31,100,0.2832521715825257
14,59,32,40,94920,4,2/50,2.0,0,0,0,0,1,0,2023-08-14,100,0.28820004366198393
1900,59,33,34,94115,1,0/20,1.0,0,0,0,0,1,0,2023-07-06,100,0.7008201553808113
3835,48,22,28,94720,1,1/40,3.0,75,0,0,0,1,0,2023-08-27,100,0.9722103198973421
4894,42,12,39,94704,3,2/00,3.0,0,0,1,1,1,1,2023-08-01,100,0.774019161767422
3980,38,14,90,93010,2,0/00,1.0,258,0,1,1,1,1,2023-05-10,100,0.8499008678040689
285,44,19,69,92806,3,0/50,3.0,0,0,0,0,1,0,2023-07-25,100,0.05682044140808118
3120,61,36,54,91320,3,0/90,3.0,179,0,0,0,1,0,2023-05-03,100,0.6845769288724037
401,36,10,179,94542,3,6/60,1.0,0,1,0,0,1,0,2023-08-03,100,0.7489865538502741
1178,28,3,71,90405,1,3/30,2.0,149,1,1,1,1,0,2023-08-17,100,0.5962287141689143
2979,56,30,24,94550,2,0/70,2.0,0,0,0,0,1,0,2023-08-26,100,0.5586500512311194
1759,40,14,54,96003,2,0/70,1.0,0,0,0,0,0,0,2023-08-05,100,0.5805930102174688
4724,39,15,125,90250,1,3/50,1.0,0,0,0,0,1,1,2023-07-16,100,0.4239167280493097
3112,34,9,78,90095,3,0/60,2.0,0,0,0,0,1,0,2023-08-10,100,0.6690485873257448
1649,47,21,85,93106,2,1/70,2.0,0,0,0,0,0,1,2023-06-15,100,0.6800060979845687
2630,44,18,18,93943,2,0/10,3.0,0,0,0,0,1,0,2023-05-18,100,0.7825587739242557
615,37,12,180,90034,1,8/60,1.0,0,0,0,0,1,1,2023-07-09,100,0.5947753517568347
2818,31,7,105,94025,1,4/00,1.0,331,0,0,0,1,0,2023-05-19,100,0.6494163199289208
1774,31,5,28,92037,4,0/80,1.0,0,0,0,0,0,0,2023-07-19,100,0.35849684844657714
1572,37,13,73,95758,4,2/40,1.0,0,0,0,0,0,0,2023-05-02,100,0.18379636370046692
2356,56,31,74,94920,3,1/60,3.0,0,0,0,0,1,1,2023-07-28,100,0.5887647999661487
3592,58,32,73,94109,2,2/30,3.0,224,0,0,0,1,1,2023-05-24,100,0.12933762877317134
3869,41,16,44,92037,1,0/30,3.0,0,0,0,0,0,0,2023-05-08,100,0.7278101696780461
35,31,5,50,94035,4,1/80,3.0,0,0,0,0,1,0,2023-08-18,100,0.8062790187985087
1156,41,16,81,92653,2,0/40,1.0,0,0,0,0,0,1,2023-08-26,100,0.9570075434313495
3280,26,-1,44,94901,1,2/00,2.0,0,0,0,0,0,0,2023-05-21,100,0.583501933572826
356,43,19,71,92101,3,0/30,3.0,0,0,0,0,0,1,2023-06-24,100,0.3309987873685639
1795,56,32,98,91355,3,3/90,3.0,0,1,0,0,0,0,2023-08-11,100,0.15850818296825686
904,43,18,59,90048,1,2/40,1.0,250,0,0,0,1,0,2023-08-21,100,0.19942483327546234
2952,26,2,132,94720,2,2/40,3.0,0,1,0,0,0,1,2023-08-25,100,0.6720987621695699
371,36,12,25,92101,4,1/00,1.0,147,0,0,0,0,0,2023-07-03,100,0.2250522677558987
4359,35,11,75,92672,4,2/00,3.0,79,0,0,0,0,0,2023-05-22,100,0.32535184992299604
3143,34,8,175,95051,4,1/10,3.0,0,1,1,1,1,1,2023-08-24,100,0.8052338101328187
4754,46,21,85,92867,1,0/20,2.0,0,0,1,1,1,1,2023-07-20,100,0.9260290033220618
2456,34,8,164,94720,4,7/40,3.0,0,1,0,0,1,0,2023-05-03,100,0.9794036580991922
1115,32,8,39,95827,1,1/70,1.0,0,0,0,0,1,1,2023-07-19,100,0.12394904460937595
1500,52,26,91,92173,1,4/30,2.0,0,1,0,1,1,1,2023-05-25,100,0.3335032662594216
3677,62,37,22,95818,1,1/50,2.0,111,0,0,0,1,0,2023-06-03,100,0.21674134037520865
778,55,31,12,95060,2,0/20,1.0,76,0,0,0,1,1,2023-08-10,100,0.7660127347686725
2799,58,33,28,94720,1,0/30,3.0,0,0,0,0,1,0,2023-06-01,100,0.5592704458826024
4795,56,30,29,94110,4,1/50,3.0,146,0,0,0,0,0,2023-08-23,100,0.11857609678260272
545,35,10,164,91614,2,7/80,1.0,0,0,0,0,1,0,2023-05-18,100,0.9114257188739545
283,34,9,71,91711,4,0/70,3.0,0,0,0,0,1,0,2023-07-31,100,0.27957898420870153
2129,65,40,40,94104,1,1/10,3.0,0,0,0,0,0,0,2023-07-12,100,0.3938805305517654
1483,60,35,8,94143,1,0/10,1.0,0,0,0,0,1,0,2023-08-12,100,0.6284778159287212
2872,65,39,82,94131,4,2/40,3.0,252,0,0,0,1,0,2023-07-07,100,0.9305970222900936
4150,41,15,53,93106,1,0/70,3.0,0,0,0,0,1,0,2023-05-11,100,0.3772981538019913
4583,25,-1,69,92691,3,0/30,3.0,0,0,0,0,1,0,2023-08-05,100,0.9585262584022148
315,63,37,45,93437,2,0/70,3.0,0,0,0,0,1,0,2023-05-10,100,0.06878612648211846
2509,40,15,63,93407,3,3/00,1.0,0,0,1,0,1,0,2023-07-12,100,0.4922192638588815
822,39,13,33,92093,4,1/50,3.0,0,0,0,0,0,0,2023-07-21,100,0.8923382366798359
3466,65,41,42,95616,1,1/90,2.0,0,0,0,0,0,0,2023-06-23,100,0.8639484395991754
1539,55,30,34,95820,4,0/10,3.0,157,0,0,0,1,0,2023-06-04,100,0.9957560390067723
1933,64,39,73,90073,3,2/40,1.0,185,0,0,0,0,0,2023-06-18,100,0.5844847577906318
4401,34,10,44,94143,1,1/33,1.0,0,0,0,0,1,0,2023-06-01,100,0.7417064694504718
2807,53,27,59,90740,2,0/80,3.0,0,0,0,0,1,0,2023-06-03,100,0.1609460069847729
2528,27,1,43,95120,3,1/10,2.0,0,0,0,0,0,0,2023-06-17,100,0.6486109849705229
428,32,7,35,92521,3,1/30,1.0,116,0,0,0,0,1,2023-08-12,100,0.8311625729336262
3486,39,13,39,92103,2,0/80,3.0,0,0,0,0,0,0,2023-05-30,100,0.09604884880892173
4747,31,7,18,95616,1,0/40,3.0,0,0,0,0,1,0,2023-07-04,100,0.7529342079715163
4677,39,13,68,91950,3,2/10,1.0,0,0,1,0,1,0,2023-07-15,100,0.19285791996826285
727,58,33,53,91030,4,2/10,1.0,0,0,0,0,1,0,2023-07-12,100,0.3888326982612136
3326,48,23,35,93302,2,1/30,1.0,0,0,0,0,0,0,2023-07-01,100,0.645862399808828
608,28,3,170,95014,1,0/10,3.0,0,1,0,0,0,0,2023-08-14,100,0.14490296502783784
1100,30,6,52,92717,3,0/70,2.0,0,0,0,0,1,0,2023-07-21,100,0.2514276386902563
2302,38,13,84,93403,4,0/70,3.0,0,0,0,0,0,0,2023-08-23,100,0.919892082448832
560,49,25,24,95818,4,0/20,1.0,138,0,0,0,1,0,2023-08-21,100,0.2429959674040535
536,51,25,132,94143,1,0/30,1.0,0,0,0,0,1,0,2023-08-06,100,0.6660557136886588
2489,38,14,105,94708,2,1/90,1.0,0,0,0,0,1,0,2023-06-05,100,0.12345665375807935
4780,39,14,20,90747,1,0/60,3.0,0,0,0,0,1,0,2023-06-06,100,0.20857704429068546
1526,43,18,58,95747,1,2/40,1.0,0,0,0,0,0,0,2023-08-12,100,0.14708070408101415
3373,55,29,81,94928,4,4/90,1.0,209,0,0,0,1,0,2023-07-15,100,0.6583503686316504
4599,51,26,21,94143,4,0/80,1.0,0,0,0,0,1,0,2023-07-30,100,0.4463330626506191
1989,52,28,18,91301,1,0/30,1.0,120,0,0,0,1,0,2023-05-23,100,0.7576844533101371
1642,58,34,152,92182,4,3/60,3.0,0,1,0,0,0,0,2023-06-26,100,0.3883720851936885
4932,57,27,55,95616,1,1/40,3.0,0,0,0,0,1,0,2023-07-05,100,0.8591184223888401
3929,57,33,61,92115,3,2/67,1.0,0,0,0,0,1,0,2023-08-21,100,0.4766082272543273
39,42,18,141,94114,3,5/00,3.0,0,1,1,1,1,0,2023-07-06,100,0.16908534886965276
1970,64,38,115,94105,1,2/00,1.0,0,0,0,0,1,1,2023-05-02,100,0.7334753639070545
1277,42,16,20,95351,2,0/80,3.0,117,0,0,0,1,1,2023-08-22,100,0.2174375201972918
2987,55,30,153,94305,2,2/80,2.0,0,1,1,1,1,0,2023-06-12,100,0.022517479939367813
4141,63,38,32,94015,1,1/50,2.0,0,0,0,0,0,0,2023-08-16,100,0.13207421692810895
3809,34,10,152,90089,2,6/50,,0,0,0,0,0,0,2023-08-27,100,0.8936916966515808
2075,52,27,81,91942,1,1/30,3.0,293,0,0,0,0,1,2023-06-09,100,0.5224515095226264
1981,45,19,141,94706,1,2/40,1.0,0,0,0,0,1,0,2023-06-09,100,0.0005353438153222756
1192,29,5,128,94111,1,1/50,1.0,0,0,0,0,1,1,2023-08-24,100,0.8589076616175229
3075,39,15,31,95039,1,1/40,3.0,88,0,0,0,1,1,2023-06-04,100,0.7368274097561999
2237,51,24,23,95616,1,0/50,2.0,0,0,0,0,1,0,2023-07-08,100,0.018475172555505237
2498,33,9,14,95133,3,0/90,3.0,114,0,0,0,0,0,2023-05-01,100,0.9915328184765553
2537,51,25,104,94949,1,4/20,2.0,0,1,0,0,1,0,2023-07-14,100,0.10315534153306127
1119,42,17,98,95670,2,0/40,1.0,0,0,0,0,1,1,2023-07-14,100,0.43727005937958896
3871,25,0,25,94596,2,0/90,3.0,0,0,0,0,0,0,2023-07-14,100,0.7202362759541465
3862,65,40,29,90025,1,1/50,2.0,0,0,0,0,0,0,2023-05-05,100,0.4293952385679233
4186,26,2,82,91950,2,2/50,1.0,199,0,0,0,0,0,2023-06-24,100,0.3564786533533105
447,47,23,22,93108,1,1/00,1.0,0,0,0,0,0,1,2023-07-03,100,0.7826237252212432
1396,47,23,190,92831,4,0/30,3.0,305,1,0,0,0,0,2023-06-03,100,0.9005174175681989
4571,32,6,99,91902,2,4/50,3.0,249,0,0,0,1,0,2023-05-21,100,0.23619123227601746
4978,40,15,54,90266,3,0/80,3.0,0,0,0,0,1,0,2023-07-10,100,0.8719428475158058
3005,33,7,88,94583,3,1/60,1.0,0,0,0,0,1,1,2023-05-04,100,0.2565080631079949
4013,30,6,124,91320,2,0/60,1.0,0,0,0,0,1,0,2023-07-26,100,0.8513822689159116
3090,31,5,23,94110,3,1/00,1.0,95,0,0,0,0,0,2023-06-02,100,0.34755013921257727
1072,39,14,61,94005,3,0/50,3.0,137,0,0,0,1,0,2023-08-24,100,0.8847285188254674
1535,59,34,30,92084,1,1/30,1.0,0,0,0,0,1,1,2023-06-22,100,0.8840428577563647
4539,51,24,85,94305,3,2/00,2.0,0,0,0,0,0,0,2023-07-20,100,0.9645107799577903
157,26,0,15,92131,4,0/40,1.0,0,0,0,0,0,1,2023-07-17,100,0.384722009542497
296,60,34,64,94304,2,1/70,3.0,0,0,0,0,0,1,2023-07-16,100,0.0958195406261706
75,28,3,135,94611,2,3/30,1.0,0,0,0,0,0,1,2023-07-24,100,0.5014804240297002
3837,45,19,31,95616,3,0/50,2.0,0,0,0,0,1,1,2023-06-28,100,0.9653258844937653
792,55,29,65,94501,4,2/80,2.0,0,0,0,0,1,0,2023-08-03,100,0.07988745244175399
1862,62,38,161,90274,1,2/90,1.0,0,0,1,1,1,1,2023-08-26,100,0.6740262603771915
1214,27,2,78,93943,4,0/20,1.0,87,0,0,0,0,0,2023-07-05,100,0.7415005045787316
4005,65,39,22,92507,3,0/70,2.0,0,0,0,0,0,0,2023-06-12,100,0.8373523085492617
1021,54,29,29,90071,1,1/50,2.0,97,0,0,0,1,0,2023-07-22,100,0.7743666226821364
1754,53,29,25,92008,2,0/40,1.0,0,0,0,0,1,0,2023-07-11,100,0.8630318149510144
341,59,34,91,93524,1,2/60,1.0,0,0,0,0,1,1,2023-07-26,100,0.9912551112483723
590,31,7,128,92821,1,6/00,1.0,0,0,0,0,0,0,2023-08-03,100,0.2990110042228682
2371,33,7,51,94040,4,2/10,3.0,0,0,0,0,0,1,2023-05-29,100,0.9487021379744087
3176,43,18,74,92009,4,0/40,1.0,0,0,0,0,0,0,2023-06-08,100,0.08466041819144621
1778,52,27,34,93117,2,0/70,2.0,114,0,0,0,1,1,2023-08-29,100,0.26743109665119336
2778,59,33,91,94122,2,0/70,2.0,0,0,0,0,1,1,2023-07-29,100,0.978661124010383
3966,39,15,94,91941,2,1/90,1.0,0,0,0,0,1,0,2023-05-09,100,0.7413868852399652
606,57,31,41,91330,1,0/20,1.0,0,0,0,0,1,1,2023-06-16,100,0.31099482532105005
473,43,19,31,90007,4,0/30,1.0,156,0,0,0,1,0,2023-07-22,100,0.4775508167539383
1328,61,35,30,94720,2,0/20,3.0,0,0,0,0,1,0,2023-07-20,100,0.24136778131990733
1499,49,23,125,94022,1,7/30,1.0,0,0,0,0,0,0,2023-05-06,100,0.18385372834055858
4719,32,6,35,91107,3,1/00,1.0,0,0,1,0,1,0,2023-06-27,100,0.6610653662987049
3214,39,9,32,90212,3,2/00,3.0,116,0,0,0,1,0,2023-06-07,100,0.8883502955373876
2483,28,4,129,92115,1,1/50,1.0,0,0,0,0,0,1,2023-05-02,100,0.37210565665042883
4686,63,39,41,91355,4,1/30,2.0,0,0,0,0,1,0,2023-07-20,100,0.16882623548165343
4590,31,7,13,93727,1,0/50,3.0,0,0,0,0,1,0,2023-08-25,100,0.023686588927130492
3631,41,16,79,95020,1,4/00,3.0,225,0,0,0,1,0,2023-06-16,100,0.4200049074062022
3322,41,15,120,94521,1,5/20,1.0,0,0,0,0,1,0,2023-07-10,100,0.6514485953567047
3503,32,8,58,95616,3,2/00,1.0,90,0,0,0,1,0,2023-08-29,100,0.9972142065452005
2547,50,25,9,91911,2,0/00,1.0,0,0,1,0,0,0,2023-06-14,100,0.5236666390774034
3544,37,11,194,94303,2,0/00,1.0,0,0,0,0,0,0,2023-08-24,100,0.4804449473006499
2403,48,21,23,94720,3,0/67,2.0,95,0,0,0,0,0,2023-08-17,100,0.6240693532602778
1918,62,32,53,96001,4,1/67,3.0,142,0,0,0,0,0,2023-06-19,100,0.6628693748399721
1143,44,20,75,91335,4,1/90,1.0,0,0,0,0,0,0,2023-08-14,100,0.9870389056102502
895,29,4,59,95064,4,2/20,1.0,232,0,0,0,1,1,2023-08-13,100,0.42459856701007126
3183,58,33,60,94304,2,1/90,,94,0,1,0,1,0,2023-05-22,100,0.6468482447977459
3760,31,4,29,92093,4,1/50,,121,0,0,0,1,1,2023-06-23,100,0.3093452293697895
3746,27,3,119,90640,1,5/40,1.0,118,0,0,0,1,0,2023-06-19,100,0.24562244500682906
3031,50,26,110,94509,3,1/80,2.0,0,0,0,0,1,0,2023-08-01,100,0.3920266688939843
4428,31,7,18,91711,1,0/40,3.0,0,0,0,0,0,0,2023-05-25,100,0.2070258066355859
